x,y,class,condition
18.82233,21.40163,monkey,clean
-20.378607,-28.080423,car,clean
14.0676365,-27.258179,horse,clean
34.33166,-29.495012,deer,clean
-22.354961,-27.82803,car,clean
29.69146,34.431442,monkey,clean
-57.51625,-16.41719,truck,clean
6.092235,-25.385286,horse,clean
-54.643948,-15.899791,truck,clean
29.311054,-11.748869,dog,clean
4.6601286,-26.87115,horse,clean
14.897541,2.3743021,dog,clean
-60.612587,9.767756,ship,clean
3.0162792,23.7963,bird,clean
-44.418407,9.108203,ship,clean
-29.274187,-35.10981,car,clean
-35.109024,8.033913,airplane,clean
-30.476429,12.769,airplane,clean
14.279204,-37.55089,horse,clean
-42.865257,-13.905204,truck,clean
-41.584698,19.301243,ship,clean
-54.981567,-17.249493,truck,clean
-0.7053762,50.7016,bird,clean
61.104485,-0.92788434,cat,clean
52.79235,8.611669,cat,clean
32.696407,32.370853,monkey,clean
-46.04126,7.892901,ship,clean
-56.2446,5.600147,ship,clean
-55.10875,-13.576515,truck,clean
26.18546,-12.44804,dog,clean
-18.330082,28.876314,airplane,clean
55.10332,9.293458,cat,clean
56.23442,-17.613382,cat,clean
-36.857452,-1.5368662,airplane,clean
-27.647028,-40.691105,car,clean
-29.504082,-1.2415818,bird,clean
7.690756,55.329044,bird,clean
1.0854236,54.526676,bird,clean
31.445873,31.674673,monkey,clean
5.611232,33.760235,bird,clean
27.786968,43.905632,monkey,clean
19.107376,-31.54329,horse,clean
11.4840975,-28.782112,horse,clean
7.7395263,-27.171638,horse,clean
37.795284,5.3066587,dog,clean
8.597077,-34.615017,horse,clean
-21.010805,-22.637814,car,clean
27.640272,-38.467052,horse,clean
-30.50301,11.566413,airplane,clean
29.302086,-33.8197,horse,clean
-52.793846,16.092766,ship,clean
-28.875364,12.057548,airplane,clean
-26.213705,32.038586,airplane,clean
-58.168762,10.541718,ship,clean
31.765749,-37.061096,deer,clean
32.08918,-9.641688,dog,clean
-43.81038,-28.172901,truck,clean
40.27468,-27.579262,deer,clean
62.986362,-0.13078748,cat,clean
53.400948,5.610066,cat,clean
-22.524214,-29.275135,car,clean
-59.804794,9.277949,ship,clean
28.982355,23.15556,monkey,clean
0.84689486,-31.318663,horse,clean
10.641784,-38.438934,horse,clean
-33.0908,-31.214594,car,clean
30.080845,31.719048,monkey,clean
6.7686734,54.03109,bird,clean
-41.15606,-17.504019,truck,clean
6.0266595,-29.190392,horse,clean
-28.974028,28.271486,airplane,clean
-44.986607,-27.053768,truck,clean
54.973866,5.9557385,cat,clean
-18.371244,26.767832,airplane,clean
-51.052876,27.53108,ship,clean
31.026014,32.417248,monkey,clean
3.878254,46.138542,bird,clean
-48.47162,3.6054232,ship,clean
-25.246588,-26.11856,car,clean
19.71049,-19.986885,deer,clean
-20.771729,-26.202631,car,clean
-35.70266,12.144635,airplane,clean
21.639229,4.2776213,dog,clean
-0.24943091,-26.283943,horse,clean
-56.152203,-15.834672,truck,clean
-30.952745,25.672972,airplane,clean
40.0228,-35.70099,deer,clean
-26.563301,-35.58573,car,clean
59.037308,4.3704896,cat,clean
-36.820698,-11.893736,truck,clean
12.246443,-36.793232,horse,clean
21.870834,-27.676226,horse,clean
28.874258,0.98057574,dog,clean
40.673405,4.841817,cat,clean
-17.783524,-28.62707,car,clean
-36.026505,-35.313255,car,clean
-21.277143,-28.394686,car,clean
51.73061,-18.880863,cat,clean
14.971286,1.6126801,dog,clean
-51.872723,24.995382,ship,clean
19.562777,-2.6347558,dog,clean
52.075092,2.109605,cat,clean
-46.522102,-26.772745,truck,clean
25.873457,43.367805,monkey,clean
31.214355,-22.057854,deer,clean
-29.01381,15.942345,airplane,clean
-34.6198,-32.968185,car,clean
-45.52172,-6.1747274,truck,clean
-23.477262,-23.203312,car,clean
-38.088264,9.751593,ship,clean
22.960657,-19.887842,dog,clean
-55.076096,13.084727,ship,clean
15.292884,-34.829784,horse,clean
12.654679,-38.14024,horse,clean
40.809555,-25.96632,deer,clean
37.512634,-8.300555,dog,clean
14.125639,1.8354328,dog,clean
-0.8274627,-24.222881,horse,clean
-27.182175,-34.66112,car,clean
50.31597,3.5470128,cat,clean
-15.829965,-36.80879,car,clean
11.174682,47.967766,bird,clean
24.66122,39.372604,monkey,clean
3.6022103,-29.36461,horse,clean
46.312794,-23.073532,deer,clean
-26.34108,-33.348045,car,clean
7.3689823,56.0861,bird,clean
13.219144,-38.30338,horse,clean
60.217815,-2.1684923,cat,clean
-49.798573,10.560923,ship,clean
1.1982527,48.3553,bird,clean
-50.943436,24.35989,ship,clean
37.841606,-36.60872,deer,clean
44.59987,-24.596682,deer,clean
4.5652575,50.247444,bird,clean
-25.016119,-31.56406,car,clean
-22.772886,16.531345,airplane,clean
35.82531,21.939556,monkey,clean
38.697254,-38.868717,deer,clean
-49.77002,22.454529,ship,clean
0.46297747,-29.090393,horse,clean
-1.3592398,-25.350027,horse,clean
23.496544,4.056695,dog,clean
17.060822,-17.894917,dog,clean
33.767986,-36.913845,deer,clean
-16.560009,-33.809307,car,clean
35.420074,-34.724483,deer,clean
-7.2663608,42.466763,bird,clean
-47.13602,-9.9514265,truck,clean
-56.59775,-14.479532,truck,clean
-25.18746,28.743607,airplane,clean
-27.80599,-32.770985,car,clean
23.569786,44.199024,monkey,clean
37.245785,21.730782,monkey,clean
62.444885,-1.1545854,cat,clean
-29.53716,-37.44225,car,clean
57.50343,-6.961145,cat,clean
9.814847,-1.2792783,dog,clean
14.383952,-7.1318293,dog,clean
-29.36704,30.68996,airplane,clean
60.45323,-3.3712914,cat,clean
35.210873,-27.424099,deer,clean
3.615896,52.479557,bird,clean
-26.805798,-19.380539,car,clean
56.735752,-12.550967,cat,clean
-55.331264,-14.789502,truck,clean
-22.731592,22.110645,airplane,clean
-50.447067,26.73917,ship,clean
0.10756444,46.724674,bird,clean
12.259006,-38.987686,horse,clean
-39.34376,7.1735916,ship,clean
-16.698093,22.88143,airplane,clean
-22.44817,32.269787,airplane,clean
7.185252,50.59787,bird,clean
4.6225667,58.81302,bird,clean
-40.638855,12.991529,airplane,clean
16.49003,-27.926805,horse,clean
13.980754,2.8693893,dog,clean
42.15447,-33.333294,deer,clean
-24.733633,-33.990437,car,clean
-19.765472,-35.26075,car,clean
-20.317102,28.520132,airplane,clean
27.51867,42.827747,monkey,clean
-58.77744,9.35129,ship,clean
-45.896606,-29.527403,truck,clean
10.499317,-14.396083,dog,clean
62.29917,-3.948581,cat,clean
-24.037178,30.964773,airplane,clean
29.523788,20.677252,monkey,clean
-51.881435,-16.41388,truck,clean
4.74103,44.415173,bird,clean
-38.829613,15.57487,airplane,clean
30.906101,-42.24661,deer,clean
41.551132,-32.01138,deer,clean
6.6020365,33.146282,bird,clean
25.930525,-26.880384,horse,clean
31.64833,32.643383,monkey,clean
-45.096405,-24.837086,truck,clean
-47.297493,-29.450605,truck,clean
-35.026283,14.380287,ship,clean
-36.62183,-27.156008,car,clean
49.145412,2.4370189,cat,clean
-46.895714,-30.55385,truck,clean
42.25284,-30.493687,deer,clean
32.07271,-35.689075,deer,clean
-18.210234,24.659184,airplane,clean
-51.6675,-12.414122,truck,clean
-22.802084,27.252323,airplane,clean
23.577549,36.849915,monkey,clean
56.378704,-5.3648376,cat,clean
-31.586697,-12.240921,truck,clean
36.265057,-29.762949,deer,clean
-6.8409095,57.284683,bird,clean
-47.908287,14.424135,ship,clean
26.239773,-17.147623,horse,clean
28.220373,28.226845,monkey,clean
11.173433,-37.30036,horse,clean
-43.289906,5.875235,truck,clean
-0.58930165,-20.680374,horse,clean
55.735893,-16.673939,cat,clean
-52.68867,26.823133,ship,clean
-50.72296,25.971806,ship,clean
-1.6610817,48.494377,bird,clean
26.664959,43.687733,monkey,clean
-52.818775,-11.661462,truck,clean
55.62815,-7.687716,cat,clean
14.055454,-6.950449,dog,clean
29.177662,-1.0979458,dog,clean
51.312218,-3.787433,cat,clean
45.68833,-14.967745,cat,clean
-48.28553,-31.39099,truck,clean
3.4378057,24.084782,bird,clean
36.66167,21.414473,monkey,clean
49.401737,-17.016886,cat,clean
-5.8518434,-23.59576,car,clean
7.594107,45.880367,bird,clean
12.08782,12.67231,dog,clean
29.068722,-10.244883,dog,clean
25.011456,30.119957,monkey,clean
-0.43038487,38.770237,bird,clean
40.969936,32.329712,monkey,clean
55.980614,-6.7888904,cat,clean
-15.907831,27.73258,airplane,clean
7.764939,-29.734842,horse,clean
-56.87575,11.117938,ship,clean
60.756264,-2.6556828,cat,clean
25.114393,3.5103064,dog,clean
-7.26985,-17.315947,airplane,clean
-15.0594845,22.240166,airplane,clean
42.058193,-27.31276,deer,clean
-26.013615,23.67679,airplane,clean
-19.391054,-30.537378,car,clean
17.94392,-25.101908,horse,clean
32.22214,31.068874,monkey,clean
-49.775345,-18.952524,truck,clean
23.78275,5.438459,dog,clean
-43.72,17.214828,ship,clean
32.889156,29.375267,monkey,clean
-57.79838,-9.555624,truck,clean
26.79971,44.171978,monkey,clean
-45.866222,-28.374134,truck,clean
11.817147,-38.230415,horse,clean
-20.318035,24.79038,airplane,clean
-46.6156,13.289369,ship,clean
-3.860236,-27.94872,horse,clean
26.842478,-8.751859,dog,clean
37.86973,4.30735,dog,clean
2.07363,49.987732,bird,clean
38.099785,-24.208368,deer,clean
36.47635,-25.521938,deer,clean
-26.724548,31.189789,airplane,clean
28.226423,39.659588,monkey,clean
54.29595,-7.035498,cat,clean
-54.258232,-13.966344,truck,clean
15.026366,-39.277393,horse,clean
32.73643,-25.562479,deer,clean
36.887608,22.3022,monkey,clean
-55.080563,-8.332957,truck,clean
-61.258465,10.974963,ship,clean
-46.991062,-28.232948,truck,clean
-48.865055,-28.668095,truck,clean
17.923529,35.98053,bird,clean
-47.76471,8.975327,ship,clean
-21.500635,-25.559746,car,clean
34.00379,-37.31939,deer,clean
-51.05318,6.773475,ship,clean
-30.787083,-33.133614,car,clean
-4.12755,-22.87376,horse,clean
-20.70652,28.199179,airplane,grayscale
22.91516,-5.0805836,dog,grayscale
27.522215,23.457369,monkey,grayscale
3.8032749,40.306625,bird,grayscale
-42.194363,-9.637011,truck,grayscale
-52.061543,12.260616,ship,grayscale
43.998253,-38.004543,deer,grayscale
47.050777,-19.988115,cat,grayscale
23.503569,19.59963,monkey,grayscale
-5.8982296,56.96092,bird,grayscale
-19.516155,-37.909172,car,grayscale
-4.422696,55.808186,bird,grayscale
22.999249,-0.2997264,dog,grayscale
5.21144,48.30902,bird,grayscale
56.198776,-10.022129,cat,grayscale
-32.750954,10.674275,airplane,grayscale
3.5494144,48.406704,bird,grayscale
-46.2421,-33.15281,truck,grayscale
-47.907,15.316873,ship,grayscale
5.38472,-34.934963,horse,grayscale
6.094859,33.593334,bird,grayscale
11.841559,-33.477364,horse,grayscale
-23.516556,18.134466,airplane,grayscale
-53.398857,-15.184044,truck,grayscale
38.072124,29.437277,monkey,grayscale
-48.704178,26.414204,ship,grayscale
-52.487873,8.54375,ship,grayscale
39.101303,-32.795166,deer,grayscale
32.17913,-29.874392,deer,grayscale
-44.82252,11.943221,ship,grayscale
28.793985,-4.2894874,dog,grayscale
-62.013058,9.147814,ship,grayscale
36.93265,-31.80432,deer,grayscale
19.53414,-10.834382,dog,grayscale
-52.175117,-13.514005,truck,grayscale
-57.609337,12.800669,ship,grayscale
30.423466,-9.419122,dog,grayscale
38.917202,33.900036,monkey,grayscale
50.75088,8.255455,cat,grayscale
32.667336,24.173588,monkey,grayscale
-43.58911,-32.346165,truck,grayscale
-20.663134,30.752075,airplane,grayscale
10.202279,42.689964,bird,grayscale
7.3674717,-24.279459,horse,grayscale
23.84854,-10.763191,dog,grayscale
-23.330704,29.437374,airplane,grayscale
-53.210762,-16.212555,truck,grayscale
6.5480833,-32.347603,horse,grayscale
40.55195,-23.606274,deer,grayscale
-20.13084,-24.824257,car,grayscale
-45.630985,13.870184,airplane,grayscale
28.098328,20.169868,monkey,grayscale
-3.104143,44.98833,bird,grayscale
-28.735506,-32.916862,car,grayscale
-25.510878,30.585726,airplane,grayscale
32.213028,26.714495,monkey,grayscale
-21.949497,-32.70168,car,grayscale
28.90934,33.060513,monkey,grayscale
-0.71748984,53.49758,bird,grayscale
-18.247297,-34.71914,car,grayscale
-42.436245,-32.966774,car,grayscale
57.74364,8.888257,cat,grayscale
31.003754,-30.095364,deer,grayscale
34.675713,-31.989958,deer,grayscale
24.069696,24.212477,monkey,grayscale
14.678408,-6.1623716,dog,grayscale
34.686604,22.960096,monkey,grayscale
1.5324949,46.88251,bird,grayscale
-5.5437884,47.831608,bird,grayscale
11.028313,13.43437,dog,grayscale
-23.531723,-34.875435,car,grayscale
32.106964,-1.601785,cat,grayscale
29.966963,28.758932,monkey,grayscale
34.99386,4.6684394,dog,grayscale
61.089867,0.15886074,cat,grayscale
-47.14972,-8.2824955,truck,grayscale
-23.18301,-25.900618,car,grayscale
28.355923,21.960772,monkey,grayscale
44.462494,6.236252,cat,grayscale
-46.64211,-19.094425,truck,grayscale
55.034203,-18.008419,cat,grayscale
29.410923,-29.643206,deer,grayscale
30.85193,-29.9571,deer,grayscale
-45.205276,18.927944,ship,grayscale
51.05352,-11.483953,cat,grayscale
1.9984641,42.74197,bird,grayscale
18.921173,-17.604206,dog,grayscale
3.87442,41.101067,bird,grayscale
-24.351618,24.8802,airplane,grayscale
-29.423216,32.93929,airplane,grayscale
32.496902,36.014317,monkey,grayscale
-33.38913,12.442561,airplane,grayscale
25.177385,44.058537,monkey,grayscale
1.279802,44.920403,bird,grayscale
2.984213,44.815895,bird,grayscale
52.204678,6.5918865,cat,grayscale
52.645576,-5.0978837,cat,grayscale
-23.845985,-35.10142,car,grayscale
-23.39477,-22.46072,car,grayscale
-48.70307,13.616903,ship,grayscale
41.486004,-15.932086,cat,grayscale
-19.130672,32.18715,airplane,grayscale
31.802622,-23.288486,deer,grayscale
-37.001293,-30.408737,car,grayscale
-52.964436,5.764058,ship,grayscale
55.20784,-18.387564,cat,grayscale
29.753479,10.414674,monkey,grayscale
5.5675416,-32.963047,horse,grayscale
6.971004,39.642727,bird,grayscale
-43.601772,-21.686441,truck,grayscale
39.659283,-30.027256,deer,grayscale
-53.735554,-12.869224,truck,grayscale
27.007532,-31.438843,horse,grayscale
37.652256,-29.136019,deer,grayscale
28.176918,-25.862318,horse,grayscale
-53.039974,9.704008,ship,grayscale
0.9961474,58.118015,bird,grayscale
25.972399,44.75941,monkey,grayscale
32.428223,-10.951631,dog,grayscale
-56.817757,-12.137783,truck,grayscale
33.262913,31.75172,monkey,grayscale
56.1557,0.85823536,bird,grayscale
-0.5711768,44.244102,bird,grayscale
13.680811,-32.91598,horse,grayscale
38.70139,-25.814323,deer,grayscale
33.329,-12.212807,dog,grayscale
-32.412846,12.009537,airplane,grayscale
-39.727093,-20.008871,truck,grayscale
-54.0876,11.182617,ship,grayscale
26.238798,-33.82185,deer,grayscale
-48.688595,-29.361214,truck,grayscale
48.481846,5.2616377,cat,grayscale
33.06699,-0.27776107,cat,grayscale
29.482248,-31.224874,deer,grayscale
-24.639465,-24.14519,car,grayscale
52.85416,-15.496688,cat,grayscale
11.613956,13.048875,dog,grayscale
44.057617,-29.619705,deer,grayscale
45.37593,-27.739016,deer,grayscale
2.1703134,1.8857474,dog,grayscale
26.479729,-3.5980005,dog,grayscale
41.268684,31.308056,monkey,grayscale
-30.996613,-19.071379,car,grayscale
-25.556181,-38.06234,car,grayscale
-26.746952,-27.714073,car,grayscale
55.952827,-6.0658264,cat,grayscale
-38.30666,11.752032,airplane,grayscale
-5.4108753,56.545994,bird,grayscale
41.05788,-29.051598,deer,grayscale
-53.10193,25.988894,ship,grayscale
35.105362,-6.9428024,dog,grayscale
-42.63534,18.589418,ship,grayscale
3.5299656,51.270603,bird,grayscale
-24.8653,-35.937634,car,grayscale
11.293699,11.382901,dog,grayscale
53.65581,7.4374137,cat,grayscale
26.797888,42.141636,monkey,grayscale
-59.75415,11.027136,ship,grayscale
-48.571594,-26.67533,truck,grayscale
3.9347985,-32.013298,horse,grayscale
-39.213577,-5.948425,truck,grayscale
39.604412,27.700237,monkey,grayscale
32.185272,-31.473463,deer,grayscale
18.78356,-7.6084743,dog,grayscale
-32.126328,-35.5033,car,grayscale
-55.27898,-12.584733,truck,grayscale
10.246132,12.806988,dog,grayscale
-40.775562,14.158766,airplane,grayscale
34.076782,22.939503,monkey,grayscale
47.036568,-30.30938,deer,grayscale
2.3693542,47.399532,bird,grayscale
-2.9314377,50.80491,bird,grayscale
1.7570838,53.089104,bird,grayscale
18.991026,-39.206703,horse,grayscale
16.886198,-15.82187,dog,grayscale
43.16151,-29.044415,deer,grayscale
30.65367,-31.001537,deer,grayscale
-53.87286,-11.792338,truck,grayscale
-53.576164,11.579043,ship,grayscale
24.667965,-39.470985,horse,grayscale
54.810856,-17.332973,cat,grayscale
-18.9601,22.297516,airplane,grayscale
38.993565,26.956163,monkey,grayscale
-23.738443,32.065243,airplane,grayscale
50.083115,-5.599897,cat,grayscale
-22.842903,31.210815,airplane,grayscale
30.52193,-32.077103,deer,grayscale
-24.018967,-30.652803,car,grayscale
-46.658325,-8.730485,truck,grayscale
-48.71511,12.554436,ship,grayscale
12.376004,14.113972,dog,grayscale
-62.16211,10.387206,ship,grayscale
-0.1934853,-24.321321,horse,grayscale
44.260994,4.2360687,cat,grayscale
37.033775,5.1471653,dog,grayscale
-40.150845,4.591865,ship,grayscale
1.0114291,-26.11747,horse,grayscale
-35.37224,-18.415155,deer,grayscale
32.007442,-11.558445,dog,grayscale
-22.106756,18.298267,airplane,grayscale
53.135586,6.638084,cat,grayscale
-17.936234,30.697857,airplane,grayscale
-51.55388,13.859684,ship,grayscale
13.775677,-39.58118,horse,grayscale
-18.422565,-31.952246,car,grayscale
31.45481,-14.604188,dog,grayscale
31.247787,-39.99908,deer,grayscale
-49.595913,13.240872,ship,grayscale
-22.919054,28.21138,airplane,grayscale
7.9317036,-25.043598,horse,grayscale
-28.164124,-22.217466,car,grayscale
29.142704,21.77381,monkey,grayscale
18.915361,21.194935,monkey,grayscale
-19.991123,-28.34899,car,grayscale
13.974457,-27.181074,horse,grayscale
32.020214,-29.520195,deer,grayscale
-22.35336,-27.454008,car,grayscale
28.830246,35.64975,monkey,grayscale
-57.637,-16.53862,truck,grayscale
6.2454443,-25.62251,horse,grayscale
-54.157776,-15.9600315,truck,grayscale
28.87753,-12.20348,dog,grayscale
4.595277,-27.181038,horse,grayscale
15.180557,2.7782333,dog,grayscale
-60.50305,10.954746,ship,grayscale
2.8800828,23.8545,bird,grayscale
-50.342922,13.736712,ship,grayscale
-29.038546,-35.388237,car,grayscale
-35.248108,7.8509073,airplane,grayscale
-30.31553,13.259047,airplane,grayscale
28.027687,-29.655401,horse,grayscale
-42.775917,-13.880982,truck,grayscale
-42.295647,19.069578,ship,grayscale
-54.41252,-17.574919,truck,grayscale
0.25367567,50.539783,bird,grayscale
60.73136,-0.46589434,cat,grayscale
52.94247,8.446173,cat,grayscale
33.834858,31.378363,monkey,grayscale
-49.52285,15.863636,ship,grayscale
-55.876907,5.19164,ship,grayscale
-54.874134,-13.321078,truck,grayscale
25.971586,-12.708083,dog,grayscale
-18.353773,28.949442,airplane,grayscale
55.382988,9.512208,cat,grayscale
54.451523,-18.534859,cat,grayscale
-36.918335,-1.3380393,airplane,grayscale
-27.8039,-40.79827,car,grayscale
-1.0237861,45.56516,bird,grayscale
1.5467436,51.311047,bird,grayscale
2.935943,55.284626,bird,grayscale
30.378492,26.997763,monkey,grayscale
5.5803356,34.23227,bird,grayscale
28.057905,43.381065,monkey,grayscale
18.820324,-31.20534,horse,grayscale
11.482447,-28.779873,horse,grayscale
7.915062,-27.217857,horse,grayscale
37.749935,5.160764,dog,grayscale
8.903223,-33.653214,horse,grayscale
-20.89264,-22.711899,car,grayscale
27.306252,-37.879734,horse,grayscale
-31.254606,11.666132,airplane,grayscale
28.726315,-32.12707,horse,grayscale
-52.448368,15.839312,ship,grayscale
-29.309296,12.620723,airplane,grayscale
-25.52187,31.604258,airplane,grayscale
-58.588337,11.728953,ship,grayscale
29.143843,-29.762096,deer,grayscale
32.99343,-9.080647,dog,grayscale
-43.20032,-27.040348,truck,grayscale
40.16135,-28.68345,deer,grayscale
62.671165,-0.22381036,cat,grayscale
53.391304,5.771993,cat,grayscale
-21.894405,-29.881052,car,grayscale
-40.097958,3.9563346,ship,grayscale
28.767044,24.161835,monkey,grayscale
1.3648823,-31.228575,horse,grayscale
10.690676,-31.47517,horse,grayscale
-32.854458,-31.719227,car,grayscale
